image_name,tag,view,face_width,face_height,eye_distance,mouth_width,jaw_width,face_ratio,eye_ratio,mouth_ratio,shoulder_width,left_upper_arm_length,left_forearm_length,left_total_arm_length,left_upper_arm_to_shoulder_ratio,left_forearm_to_shoulder_ratio,left_total_arm_to_shoulder_ratio,right_upper_arm_length,right_forearm_length,right_total_arm_length,right_upper_arm_to_shoulder_ratio,right_forearm_to_shoulder_ratio,right_total_arm_to_shoulder_ratio
IMG_20230315_120936_360_frontal2.jpg,IMG_20230315_120936_360,frontal2,356.9538141281499,466.5089742526395,239.72173735113108,127.87065770848602,362.94843082408005,0.765159587122627,0.6715763436696846,0.358227458700243,607.4293419247822,494.27359855963346,375.0603825093911,869.3339810690245,0.8137137349891788,0.6174551616504471,1.4311688966396257,494.27837988520383,361.0290089598309,855.3073888450347,0.8137216063994653,0.5943555637530217,1.4080771701524868
IMG_20230315_121508_361_frontal2.jpg,IMG_20230315_121508_361,frontal2,395.56057015331163,496.4802002436743,257.1792463952809,140.45081378498102,400.803781871882,0.7967297990114592,0.6501640097636708,0.3550677807207756,651.9165702701048,479.8160481395166,364.7835555035771,844.5996036430937,0.7360083636786794,0.5595555814027529,1.2955639450814322,528.2536571070373,418.0480116552529,946.3016687622901,0.8103086824256807,0.6412599874276022,1.4515686698532826
IMG_20230315_122155_362_frontal2.jpg,IMG_20230315_122155_362,frontal2,318.8022988522882,426.7718888778174,215.44630180149628,126.62470315801782,325.6941337042896,0.7470086647238372,0.675799084815633,0.3971888020063723,561.2845712017041,514.7744599250551,452.58402866291146,967.3584885879666,0.9171363089901592,0.8063361294502253,1.7234724384403843,533.7483777045421,451.68765521263725,985.4360329171793,0.9509407617633114,0.8047391259046707,1.755679887667982
IMG_20230315_122711_363_frontal2.jpg,IMG_20230315_122711_363,frontal2,420.03829314208224,506.80715593253996,280.1552957322855,154.41571928010143,430.94658744569244,0.8287931380313672,0.6669756074775784,0.3676229567666316,724.4802672325216,592.5035276670084,449.537504399547,1042.0410320665553,0.8178325269373343,0.6204965472928032,1.4383290742301376,590.9592619731235,431.3240854652962,1022.2833474384197,0.815700977240634,0.5953565679751812,1.4110575452158152
IMG_20230315_122813_364_frontal2.jpg,IMG_20230315_122813_364,frontal2,343.7605998624031,461.84197394754267,231.48886062598643,137.9440997616802,348.29496452989014,0.744325157205067,0.6734013750227466,0.40127955273785015,649.0072329639744,596.4700195780063,494.2659108719842,1090.7359304499905,0.9190498800051364,0.7615722687938369,1.6806221487989734,597.9442672041993,484.98214618913954,1082.9264133933389,0.9213214226803392,0.7472677060535322,1.6685891287338717
IMG_20230315_123401_365_frontal2.jpg,IMG_20230315_123401_365,frontal2,300.96014379962907,383.0571671743192,201.80422588847048,107.67588086512218,306.73629122441037,0.7856794483698305,0.6705347204473232,0.357774552821884,562.6584822322606,472.4278535849337,395.07801190817213,867.5058654931058,0.8396351756942314,0.7021630782864255,1.541798253980657,464.50193828375336,413.002992838821,877.5049311225744,0.8255486284342746,0.7340207352785219,1.5595693637127965
IMG_20230316_091703_366_frontal2.jpg,IMG_20230316_091703_366,frontal2,268.162064692733,356.69731671949904,169.42966960949104,83.20791037235342,273.9342224575277,0.7517916511371217,0.6318181872727894,0.31028963946744365,540.749017863115,416.5589499026014,361.8093921279612,778.3683420305626,0.770336951417356,0.6690893190296084,1.4394262704469645,407.5436881492518,340.11630440408766,747.6599925533394,0.7536651472059026,0.6289725790869297,1.3826377262928322
IMG_20230316_091851_367_frontal2.jpg,IMG_20230316_091851_367,frontal2,370.3098358329622,456.90020019061876,248.7075119293778,130.05609474468537,377.28989980016064,0.8104829800434952,0.6716200539743797,0.35120885852826905,677.2025276183093,555.508573709604,487.7075785296039,1043.216152239208,0.8202990258516939,0.7201797965002426,1.5404788223519366,568.3764226517519,471.5919682902831,1039.968390942035,0.8393005038695087,0.6963824691394032,1.5356829730089119
IMG_20230316_092057_368_frontal2.jpg,IMG_20230316_092057_368,frontal2,344.8829039944266,451.3125294085637,241.39403422381696,140.14451486565358,350.7017024915805,0.764177552186262,0.6999304153032704,0.40635390517332903,661.7735659526069,623.7614860772463,535.3485136412046,1159.109999718451,0.9425602927783265,0.8089602564747105,1.7515205492530372,608.8291536073199,499.3548482625917,1108.1840018699115,0.919996181368963,0.7545705569907172,1.67456673835968
IMG_20230316_092401_369_frontal2.jpg,IMG_20230316_092401_369,frontal2,330.96432944250176,419.2755592999487,222.7658585431098,121.10210497331458,336.0956847759723,0.7893718632087751,0.673081171370798,0.3659068189532902,636.5206080149011,485.24915177447144,445.3973692638793,930.6465210383508,0.7623463335897392,0.6997375476230495,1.4620838812127888,477.4283637214674,435.57314155399445,913.0015052754618,0.7500595545687198,0.6843032826736029,1.4343628372423227
IMG_20230316_092700_370_frontal2.jpg,IMG_20230316_092700_370,frontal2,336.34096814600207,380.74638144369516,224.91500889986924,114.72481540262392,345.9991044886348,0.8833727240444968,0.6687113084666986,0.3410967627137919,583.3513786958105,377.87488068871124,320.1826758226048,698.0575565113161,0.6477654711874002,0.548867607956001,1.1966330791434014,391.02664381558134,328.0965325898753,719.1231764054567,0.6703106534003459,0.562433799888149,1.232744453288495
IMG_20230316_092919_371_frontal2.jpg,IMG_20230316_092919_371,frontal2,300.2744584035738,401.14827624677787,205.9011971607766,122.22931457736428,304.73549167811507,0.7485373269280893,0.6857099943014201,0.4070586463704018,669.723686683687,584.646029240095,515.5550195062308,1100.2010487463258,0.872966031909553,0.7698025764313893,1.6427686083409423,593.2349233553625,530.4891041520837,1123.7240275074462,0.8857905657972489,0.7921014512401973,1.677892017037446
IMG_20230316_093114_372_frontal2.jpg,IMG_20230316_093114_372,frontal2,350.8983844095847,394.90735183133444,230.0156305840978,128.0508368475156,357.68788942365177,0.8885587537996861,0.6555049575708876,0.3649228452931513,705.2093985377936,648.4506739965497,567.7161060850523,1216.166780081602,0.9195150764312989,0.8050319625095399,1.7245470389408388,627.3143136117554,506.3265652884421,1133.6408789001975,0.8895433255887562,0.7179804556466175,1.6075237812353735
IMG_20230316_093626_373_frontal2.jpg,IMG_20230316_093626_373,frontal2,355.17512414674366,453.93192311101063,237.8530008319389,133.18003938500902,359.784955895272,0.7824413883750677,0.6696780958501697,0.3749700649924586,668.0668064789493,638.4194666919417,456.82401071829304,1095.2434774102348,0.9556221930209883,0.6837998928969202,1.6394220859179087,636.512315928049,502.0023025119611,1138.51461844001,0.9527674624081259,0.7514253030438194,1.704192765451945
IMG_20230316_093843_374_frontal2.jpg,IMG_20230316_093843_374,frontal2,304.0134258978296,411.0245146210569,207.66820046349616,111.91376023154632,310.3236973049384,0.7396479165679792,0.6830889124393066,0.3681211114313004,659.9250866450803,569.9439193168275,458.87490119182485,1028.8188205086524,0.8636494215037376,0.6953439268760759,1.5589933483798135,584.5881811906137,502.1938947702162,1086.7820759608298,0.8858402158380376,0.7609862163647451,1.6468264322027826
IMG_20230316_094417_375_frontal2.jpg,IMG_20230316_094417_375,frontal2,354.8286214906585,428.66295671803135,244.50222422576823,131.59294123790244,362.28323002872315,0.8277566697326262,0.6890713133529032,0.3708633781713318,675.0429937351772,465.2904376533519,,,0.6892752639039873,,,493.5996237623035,,,0.7312121277358893,,
IMG_20230316_094721_376_frontal2.jpg,IMG_20230316_094721_376,frontal2,344.74779607897256,418.75795925752465,229.7117175400693,121.6987704719655,351.9035195724292,0.8232626710910159,0.6663181611390155,0.3530081174009523,625.7977215376367,528.4586157210309,445.9812423419894,974.4398580630203,0.8444559600226164,0.712660380491921,1.5571163405145374,542.9799467839649,481.7134575359851,1024.69340431995,0.8676604725402617,0.7697590466650716,1.6374195192053334
IMG_20230316_094933_377_frontal2.jpg,IMG_20230316_094933_377,frontal2,303.5729439543403,396.9684533170585,198.03369927696448,105.2658171658079,309.08148252424405,0.7647281324691984,0.6523430471022157,0.34675625500288554,692.4005257226565,561.0632304145636,497.31768082118185,1058.3809112357453,0.8103160086844005,0.7182514489025449,1.5285674575869452,573.258385565353,515.4656588057848,1088.7240443711378,0.827928871034644,0.7444616802793363,1.5723905513139804
IMG_20230316_095304_378_frontal2.jpg,IMG_20230316_095304_378,frontal2,301.4045085341414,390.37425513371903,197.6279665541404,109.707676798641,305.14286544709563,0.772091152452915,0.6556901471556925,0.3639881743381882,660.5350894294764,629.4323357384025,569.9753338436968,1199.4076695820993,0.9529127911767135,0.8628994022649141,1.8158121934416276,604.9759851822304,570.6127639029665,1175.588749085197,0.915887732330414,0.8638644230026017,1.7797521553330156
IMG_20230316_095457_379_frontal2.jpg,IMG_20230316_095457_379,frontal2,307.71639143508594,391.49750513940967,198.33910037790926,109.27598894988093,311.0125467439684,0.7859983458272873,0.6445516257776269,0.3551191681413343,627.3778159071385,558.2982848739258,470.22154212677134,1028.5198270006972,0.8898916581337369,0.7495029792324874,1.6393946373662245,553.4961910152798,494.6813735761867,1048.1775645914665,0.8822374285182021,0.7884903817660761,1.6707278102842782
IMG_20230316_095841_380_frontal2.jpg,IMG_20230316_095841_380,frontal2,278.46902261692946,338.24446560629906,192.01147797091335,105.99000348663961,285.52352122105395,0.8232773952938953,0.6895254494251242,0.3806168545807794,548.1772618254727,445.7936330102519,416.4334743921165,862.2271074023683,0.8132289754699504,0.7596693686370005,1.5728983441069508,448.433874897048,401.66387062309633,850.0977455201444,0.8180453771536027,0.7327262522446198,1.5507716293982226
IMG_20230316_100121_381_frontal2.jpg,IMG_20230316_100121_381,frontal2,297.4038442417495,343.91884574942156,212.22932240726985,101.0326825270376,302.72125094657565,0.8647500650733086,0.7136065202800669,0.33971545587995683,474.22053717047464,382.1804491174225,322.1659025229563,704.3463516403788,0.8059129016169849,0.6793588157215191,1.4852717173385042,357.3217871879634,299.38695587294,656.7087430609034,0.7534928565514909,0.6313243151789422,1.3848171717304332
IMG_20230316_101105_382_frontal2.jpg,IMG_20230316_101105_382,frontal2,387.7102852647702,424.195145444865,251.3800258330874,132.62171492826982,397.3438567135741,0.9139903872736872,0.6483707948614726,0.34206395849855126,575.2376785168577,393.2274424211772,310.9399544052833,704.1673968264605,0.6835912477691661,0.5405417030521775,1.2241329508213437,432.4835358330423,360.82708863627226,793.3106244693146,0.7518345059526,0.627266088630698,1.3791005945832981
IMG_20230316_101230_383_frontal2.jpg,IMG_20230316_101230_383,frontal2,383.6023939533007,497.38980268929447,253.59931802573843,149.4541591659291,389.7839325964867,0.77123091764092,0.6610994144541531,0.3896069511602774,705.2067337943824,563.8617204765545,494.07946631688185,1057.9411867934364,0.7995693935630513,0.7006164896617973,1.5001858832248487,584.2607804402365,485.68020060984765,1069.9409810500842,0.8284957480434239,0.6887061301820435,1.5172018782254675
IMG_20230316_101528_384_frontal2.jpg,IMG_20230316_101528_384,frontal2,332.8813711809114,409.28300985047883,223.17616404923402,110.33804801539353,343.1432850569783,0.8133280961321144,0.6704375293141418,0.33146357101319435,605.0910780344202,441.00842728822994,329.78860510258227,770.7970323908122,0.7288298295866519,0.5450230834238519,1.2738529130105036,463.32737554150447,345.147478428369,808.4748539698735,0.7657151003557656,0.5704058297298767,1.3361209300856423
IMG_20230316_101823_385_frontal2.jpg,IMG_20230316_101823_385,frontal2,343.63780892281807,413.886557898052,230.00375539703577,131.0085498374403,350.9630439254488,0.8302705230824686,0.6693202826488025,0.3812402082532926,653.2654884057664,514.0629215838255,421.57133721557534,935.6342587994009,0.7869127188064813,0.6453292645910026,1.4322419833974838,533.6695040195143,425.1983383837404,958.8678424032547,0.8169259106613531,0.6508813735459948,1.467807284207348
IMG_20230316_102224_386_frontal2.jpg,IMG_20230316_102224_386,frontal2,350.1166343750622,422.0454926940829,246.26128270574745,132.78937075396053,359.0489198361894,0.8295708411435212,0.7033692733431803,0.37927181320870923,680.8011775616546,539.9090230581552,414.8458335637176,954.7548566218727,0.7930494847142946,0.6093494653600953,1.4023989500743899,560.9557344833867,402.97209254716745,963.9278270305541,0.8239641072486034,0.5919086303440971,1.4158727375927005
IMG_20230316_102541_387_frontal2.jpg,IMG_20230316_102541_387,frontal2,314.48751798436143,366.2978785507964,217.47029559315052,120.45622198009698,323.0896899687778,0.8585567550338675,0.6915069220774755,0.38302385656554716,571.0825605499289,480.82241208562164,380.48544033883513,861.3078524244568,0.8419490373206451,0.6662529494377195,1.5082019867583647,456.88390579863693,354.03224005151344,810.9161458501503,0.8000312693118778,0.6199318005974391,1.4199630699093169
IMG_20230316_103148_388_frontal2.jpg,IMG_20230316_103148_388,frontal2,309.9473626707058,383.9880953490807,200.39776040420108,114.38948960005986,316.71253311259113,0.8071796142245893,0.646554171900174,0.36906101931117097,591.9305362515944,471.8559100557178,354.1764847504531,826.0323948061709,0.7971474373391002,0.598341296925276,1.3954887342643763,489.33397623659727,354.38094102400106,843.7149172605983,0.8266746624279754,0.5986867027812447,1.42536136520922
IMG_20230316_104429_389_frontal2.jpg,IMG_20230316_104429_389,frontal2,347.04655976368826,430.8157797479106,245.28808430292696,126.99285589182645,353.4723100245246,0.8055567508849387,0.7067872520331251,0.36592454908153743,621.5948529773684,516.1445047443578,421.7442401742424,937.8887449186002,0.8303551779299403,0.6784873429278502,1.5088425208577905,524.8593692439629,404.28868254059233,929.1480517845553,0.8443753463046652,0.6504054539771295,1.4947808002817946
IMG_20230316_105641_390_frontal2.jpg,IMG_20230316_105641_390,frontal2,294.4940067390468,328.7552744001568,212.01839568217034,106.94472532395062,303.79241788332973,0.8957848882466671,0.7199412919463631,0.363147374400441,518.0798876438586,351.6986902596936,,,0.6788503060004142,,,337.397651372047,315.084065492231,652.481716864278,0.6512463799868309,0.6081766017306348,1.2594229817174658
IMG_20230316_105946_391_frontal2.jpg,IMG_20230316_105946_391,frontal2,321.17606316320894,402.63295807923936,214.62961948813947,123.36377497811753,328.2356802308649,0.797689450698173,0.6682615677341845,0.38410015292898386,603.4529938691644,509.8967314025086,431.0024278260813,940.89915922859,0.8449651200389273,0.7142270105623632,1.5591921306012906,537.6563555103687,442.43179581965796,980.0881513300267,0.890966423189109,0.733166958014268,1.624133381203377
IMG_20230316_110457_392_frontal2.jpg,IMG_20230316_110457_392,frontal2,309.81766293108376,406.8101329099696,208.9040181076458,115.93438737539437,314.5808368208199,0.7615780381745038,0.6742805304619275,0.3742019944201276,642.5028130050007,578.2821703313244,499.2847247050276,1077.566895036352,0.9000461299565137,0.7770934455054932,1.6771395754620069,591.9631850881312,525.2463238596606,1117.2095089477918,0.9213394449115414,0.817500426812252,1.7388398717237934
IMG_20230316_110537_393_frontal2.jpg,IMG_20230316_110537_393,frontal2,348.7748815556254,423.6790491177895,234.35213229753887,123.43074391974645,354.7306136399942,0.8232054010739165,0.6719295014946841,0.35389803121490193,670.0122442179419,383.0992018881016,289.03218675923875,672.1313886473404,0.5717794043230753,0.4313834400095265,1.0031628443326017,363.283133924065,250.04570193470323,613.3288358587682,0.5422037239753728,0.37319572006712204,0.9153994440424947
IMG_20230316_110938_394_frontal2.jpg,IMG_20230316_110938_394,frontal2,282.80867361921673,337.2533924374563,192.36934557454688,98.16172005900019,289.8201643098777,0.8385643553508915,0.680210203996641,0.3470958609677173,500.96235016342615,436.15467886915866,383.8437986977215,819.9984775668802,0.870633648869769,0.7662128672394288,1.6368465161091978,415.31297633467466,331.08020680280345,746.3931831374781,0.8290303177458135,0.6608884014832591,1.4899187192290726
IMG_20230316_111016_395_frontal2.jpg,IMG_20230316_111016_395,frontal2,294.53774001456225,343.40284514206724,198.19733326649975,111.88996477055062,301.5348508379421,0.8577032607074374,0.6729098052314134,0.3798832868243596,471.0667253939986,398.28858041555685,350.9235299460178,749.2121103615747,0.845503532609801,0.744955037213691,1.590458569823492,396.103107038508,323.12134199347645,719.2244490319845,0.8408641189997208,0.6859353984793107,1.5267995174790314
IMG_20230316_111342_396_frontal2.jpg,IMG_20230316_111342_396,frontal2,350.76553536681826,435.60563167489545,229.3958453758073,130.92440600208718,356.1672428426413,0.8052364566962354,0.6539862735827601,0.3732533353516931,648.1066412384778,565.2443073361117,465.2884792591544,1030.532786595266,0.8721470686613809,0.717919628735831,1.590066697397212,560.7591183539096,446.2114309861171,1006.9705493400267,0.8652266196228843,0.6884845835454552,1.5537112031683395
IMG_20230316_111430_397_frontal2.jpg,IMG_20230316_111430_397,frontal2,307.45227577000355,394.6632083939632,201.03454449181604,103.39700727404254,313.1908126762699,0.7790244168468234,0.6538723578751596,0.336302624578362,561.4574486732262,478.4850623497456,389.40475219578303,867.8898145455287,0.8522196356650861,0.6935605772369412,1.5457802129020275,461.32563888822773,379.0792786049106,840.4049174931383,0.8216573490624823,0.6751700943690544,1.4968274434315367
IMG_20230316_111621_398_frontal2.jpg,IMG_20230316_111621_398,frontal2,302.44684656429445,352.0356181728289,210.65611275535804,120.51237824437324,308.5361621664739,0.8591370615680449,0.6965062296014931,0.3984580418455598,499.07554660704096,404.160879891159,268.2647278929336,672.4256077840926,0.8098190397001854,0.5375232862373804,1.3473423259375656,390.1298345075795,172.7353983776211,562.8652328852006,0.7817049686362565,0.3461107232200828,1.1278156918563393
IMG_20230316_112620_399_frontal2.jpg,IMG_20230316_112620_399,frontal2,369.7905746575445,465.5888765836437,245.86326924111543,145.36069458234465,373.45728477179426,0.7942427176760763,0.6648716492268749,0.3930892362980323,689.4598184675076,608.8836109685626,518.941157897474,1127.8247688660367,0.8831313945487856,0.752677884914232,1.635809279463018,592.4364255684095,509.771062354342,1102.2074879227516,0.8592762184245106,0.7393774788608165,1.5986536972853274
IMG_20230316_113158_400_frontal2.jpg,IMG_20230316_113158_400,frontal2,344.4136775495126,432.48810083003536,231.37104318436153,128.86212446409183,350.1610891991255,0.7963541121443817,0.6717823892202999,0.3741492654442178,636.3539125938503,600.8219659227162,499.4777196088743,1100.2996855315905,0.9441632306049603,0.7849055529067887,1.7290687835117489,618.4543439787124,486.4944224555004,1104.9487664342128,0.9718716766552479,0.7645029170520761,1.736374593707324
IMG_20230316_113420_401_frontal2.jpg,IMG_20230316_113420_401,frontal2,313.382750632978,366.6428571803022,194.85272834529997,119.84908955827615,318.66268263222844,0.8547357312319527,0.6217723469199621,0.3824367784002217,667.1719908530699,572.2624372975944,490.53900605026126,1062.8014433478556,0.8577434981433786,0.7352511987546728,1.5929946968980513,566.9924885987903,477.6446483725732,1044.6371369713634,0.8498445623801044,0.7159243117533153,1.5657688741334195
IMG_20230316_113639_402_frontal2.jpg,IMG_20230316_113639_402,frontal2,379.94014443800387,406.11774315287016,264.436072996507,128.53021439171562,388.2990239724441,0.9355418492389963,0.695994031869554,0.3382906920294871,695.4501314817181,587.1118526349612,503.9886385839124,1091.1004912188737,0.8442184795969013,0.7246941452295363,1.5689126248264378,587.7055818955846,491.16327232253894,1078.8688542181235,0.8450722133640636,0.706252325060421,1.5513245384244845
IMG_20230316_114957_403_frontal2.jpg,IMG_20230316_114957_403,frontal2,336.90291950938524,372.82309522403125,228.58568069474384,119.99375530057753,347.9101194305883,0.9036535660617768,0.6784912431973628,0.3561671578130531,531.117330463006,334.7923871445842,266.01166005838473,600.804047202969,0.6303548537057265,0.5008529091424805,1.131207762848207,362.6969723773341,304.8753327398554,667.5723051171894,0.6828942525018905,0.5740263313834586,1.256920583885349
IMG_20230316_115318_404_frontal2.jpg,IMG_20230316_115318_404,frontal2,306.2708828289136,381.8207207901542,203.25053486781877,105.00155000181718,311.1306973719819,0.8021326925241382,0.6636299637447313,0.3428388263094283,600.3032237762147,475.6232043986194,441.6008528834897,917.2240572821091,0.7923049311757913,0.7356296541364449,1.5279345853122361,478.03768057698665,405.7304751044632,883.7681556814498,0.7963270254820303,0.6758758891085254,1.4722029145905555
IMG_20230316_115642_405_frontal2.jpg,IMG_20230316_115642_405,frontal2,457.123144378935,547.3988097147129,295.04419655105465,150.73274433573326,466.51295755698516,0.8350824595639389,0.6454370122779781,0.32974209726467585,672.352731075805,424.24835390252576,356.91992735491345,781.1682812574393,0.6309907497865038,0.530852201319715,1.161842951106219,287.7394002861089,360.7750102384699,648.5144105245788,0.42795899679876137,0.5365859221858267,0.964544918984588
IMG_20230316_115930_406_frontal2.jpg,IMG_20230316_115930_406,frontal2,293.9848100447591,344.70797428560905,205.61302124526114,118.98177529538475,302.64778124798045,0.8528517817263401,0.6994001534091391,0.40472082648511604,468.5579985084331,364.7440237096372,299.1372325678523,663.8812562774895,0.7784394351835454,0.6384209287219509,1.4168603639054962,372.3238492568217,304.26462418538034,676.588473442202,0.7946163558023662,0.6493638464265895,1.4439802022289558
IMG_20230316_120357_407_frontal2.jpg,IMG_20230316_120357_407,frontal2,314.8144305359168,394.87678901175434,208.02132409115106,118.39514389604793,317.99898053648093,0.7972472409021379,0.6607744242760122,0.37607915143692994,656.7530656456762,602.9711471380581,514.6659648534968,1117.6371119915548,0.9181093757746783,0.7836521697047751,1.7017615454794532,591.0117672678372,574.9471106333689,1165.958877901206,0.8998995180734992,0.8754387923079109,1.77533831038141
IMG_20230316_120526_410_frontal2.jpg,IMG_20230316_120526_410,frontal2,287.38825863119325,360.27447830020446,198.1985738070448,110.92570208784474,290.64224007481994,0.7976925259516229,0.6896543886345544,0.3859785455960337,619.7346221552431,567.3062013322353,455.6415538823066,1022.947755214542,0.9154018204749025,0.7352204275722533,1.6506222480471557,569.3246814211511,450.17578188420276,1019.5004633053538,0.9186588276143393,0.7264008912696087,1.645059718883948
IMG_20230316_120904_411_frontal2.jpg,IMG_20230316_120904_411,frontal2,332.9415630091249,433.5356150196626,230.04006003914762,133.94718394199958,336.81861480252843,0.7679681933259961,0.6909322403608796,0.4023143963504746,638.9299698223153,590.3098379566068,545.4947517226772,1135.804589679284,0.923903817065852,0.853762974797344,1.7776667918631959,621.1596588477869,500.37868887210914,1121.5383477198961,0.9721873885811455,0.7831510689837621,1.7553384575649078
IMG_20230316_121601_412_frontal2.jpg,IMG_20230316_121601_412,frontal2,359.75328064171947,435.2560759819575,244.39032284771602,139.18143656873647,364.24091113961066,0.8265324724763455,0.6793275725290907,0.3868802428165989,654.7010942370562,564.0519939392163,481.74739868226095,1045.7993926214772,0.8615412421091551,0.7358280029204112,1.597369245029566,569.0466380380914,518.287652049523,1087.3342900876144,0.8691701343514927,0.7916401188446156,1.6608102531961082
IMG_20230316_121844_413_frontal2.jpg,IMG_20230316_121844_413,frontal2,309.2116221420967,393.7570599553722,212.95128988381805,116.22150915699591,314.8928295597497,0.7852852776205264,0.6886910925552382,0.3758639741671381,672.7535552723107,560.7986800943672,489.26487178114127,1050.0635518755084,0.8335870924790172,0.7272572072593527,1.5608442997383698,567.4977124219503,526.8958385608645,1094.3935509828148,0.8435447244752858,0.7831929455171629,1.6267376699924487
IMG_20230316_122047_414_frontal2.jpg,IMG_20230316_122047_414,frontal2,316.28163020838434,384.0730317448865,211.48517423381435,104.36945311733092,321.2417955350158,0.8234934610521382,0.6686609465572688,0.3299889818089226,529.5725687805207,463.57353006933425,360.5679300429747,824.141460112309,0.8753730034333794,0.6808659498230368,1.5562389532564163,442.47612364816956,329.987469445313,772.4635930934826,0.835534447464087,0.6231203972766102,1.4586548447406973
IMG_20230316_122232_415_frontal2.jpg,IMG_20230316_122232_415,frontal2,360.72829492990576,410.97769681737486,249.3230379157391,126.07465854889944,372.20645531112353,0.8777320465888973,0.6911657372599115,0.3495003311935855,591.9307403878287,380.81911637717894,359.95627168312353,740.7753880603025,0.6433508016962746,0.6081053865310033,1.2514561882272779,397.69688664718143,365.99835036103343,763.6952370082149,0.6718638845933451,0.6183127947050596,1.2901766792984048
IMG_20230316_122714_416_frontal2.jpg,IMG_20230316_122714_416,frontal2,384.30220186194,406.2496393964412,258.7413793670639,122.18398386687723,395.2364708308397,0.9459754904223222,0.6732758181281938,0.31793724645577665,572.9655583462277,414.4410431546155,382.41356544172413,796.8546085963396,0.7233262752316779,0.6674285388907127,1.3907548141223907,416.157859946656,360.7865179115607,776.9443778582167,0.7263226452002252,0.6296827316338395,1.3560053768340647
IMG_20230316_122941_417_frontal2.jpg,IMG_20230316_122941_417,frontal2,356.56281259719776,441.5421834332775,240.6030175978052,130.45616031663704,361.49966906357434,0.807539632622845,0.6747843832766988,0.36587146978787966,626.988501640757,610.8751818064017,477.6736993160858,1088.5488811224875,0.9743004540080262,0.7618540022122711,1.7361544562202973,579.1168985386892,470.60664055641837,1049.7235390951075,0.9236483556288618,0.7505825694169745,1.6742309250458365
IMG_20230606_024054_418_frontal2.jpg,IMG_20230606_024054_418,frontal2,325.602181859019,411.2131957643144,213.39113952368143,115.29524553483499,330.1629891182122,0.7918086900247164,0.655373800953449,0.35409850412106925,638.4761979588153,562.2661627673599,471.06956313271684,1033.3357259000768,0.8806376252785991,0.7378028572383885,1.6184404825169878,563.4004909170535,465.82000053322616,1029.2204914502797,0.8824142430339987,0.729580839540198,1.6119950825741969
IMG_20230606_024508_419_frontal2.jpg,IMG_20230606_024508_419,frontal2,328.0818406682986,408.14319110389806,229.98843039055686,143.81932277576942,336.72994019319435,0.8038400439339466,0.7010093271912683,0.4383641669493541,539.5239859058793,423.81725385681057,369.9827378305486,793.7999916873591,0.7855392251842277,0.6857577188330838,1.4712969440173114,422.64664339364515,375.80805934875457,798.4547027423997,0.7833695154146056,0.6965548690439777,1.4799243844585832
IMG_20230606_024649_420_frontal2.jpg,IMG_20230606_024649_420,frontal2,306.27251853204774,383.41047853349585,195.84059501151216,109.79659248343923,311.1368901573613,0.7988110280749432,0.6394324765087267,0.35849312569632436,636.8577077476043,529.4924882395801,455.59285140720056,985.0853396467807,0.8314141162116946,0.715376207062816,1.5467903232745106,529.6501623110353,458.65533811226254,988.3055004232979,0.8316616975309391,0.7201849526708314,1.5518466502017705
IMG_20230606_025250_421_frontal2.jpg,IMG_20230606_025250_421,frontal2,310.36973036375224,358.35433493332647,200.0495928473397,112.24473752112132,315.6761397485093,0.8660973235373252,0.6445525232530965,0.3616484680692633,556.9141652785171,492.1905696245065,448.88252679965836,941.0730964241649,0.8837817392889589,0.8060174346170002,1.689799173905959,511.0542545989761,421.897919926637,932.9521745256131,0.917653538841832,0.7575636358892802,1.6752171747311124
IMG_20230606_025550_422_frontal2.jpg,IMG_20230606_025550_422,frontal2,288.55727118355594,342.7207897666641,190.59472929029153,99.24139351380596,293.6746573399759,0.8419602189292791,0.6605091894185925,0.3439226920422217,503.51793542890937,409.7544465997674,368.15304278035063,777.907489380118,0.8137832195604475,0.7311617260798238,1.5449449456402713,419.90072373804236,362.6495590005605,782.5502827386028,0.8339339955792444,0.720231661046287,1.5541656566255313
IMG_20230606_025848_423_frontal2.jpg,IMG_20230606_025848_423,frontal2,264.49833614548413,324.1087230073866,187.07773677032623,100.19582804948064,270.42834553611465,0.8160790419067373,0.7072926790262543,0.378814587303752,526.8939554958721,372.2307848807721,352.5736177514063,724.8044026321784,0.7064624313832887,0.6691547968501387,1.3756172282334274,406.4528138157461,360.7393588335192,767.1921726492653,0.771412937226095,0.6846526802419265,1.4560656174680218
IMG_20230606_030110_424_frontal2.jpg,IMG_20230606_030110_424,frontal2,275.3372284799735,344.7977187652082,182.7622154806105,107.46246796197974,280.67525266010426,0.7985471292153932,0.663775895797192,0.390293998945355,533.6183051605869,449.0395776352514,343.18951982463045,792.2290974598818,0.8414995761813635,0.6431367074661187,1.484636283647482,437.96583473281964,352.47876630444756,790.4446010372671,0.8207473965890625,0.6605447431162855,1.481292139705348
IMG_20230606_030456_425_frontal2.jpg,IMG_20230606_030456_425,frontal2,276.79829457798945,326.791786467901,179.8890888188214,96.20470440707204,281.1102591229846,0.8470172937017126,0.649892330778565,0.3475624896957804,547.2116903396237,445.19194243146575,404.8666349071525,850.0585773386183,0.8135643852110689,0.7398720496191783,1.5534364348302472,470.895496635599,369.6103704361955,840.5058670717945,0.860536251232755,0.6754431181958102,1.535979369428565
